signature,timestamp,wallet,amount,isBuy,protocol
SimulatedTxt6ibfcgfn8p,2025-07-08T12:30:25.703Z,Fk3SpFUeBYeT92BviVe8n1hWaPDGrVAn9w7pwmmHp6pm,12.274306386502953,1,Orca
SimulatedTxwtyz18nq21,2025-07-08T12:30:30.715Z,ACyG7jigAMqZpVAbbAvSQxaMpnAmetKhjmKwJtvTkUVT,92.34044491294033,1,Raydium
SimulatedTxowuawendgeg,2025-07-08T12:30:35.720Z,3Q4brJUMAKPUDF2LEVnwykuhr5MZgCwTbsK1hTX1pwBH,21.105208180579304,0,Jupiter
SimulatedTxbi11g8l3t9i,2025-07-08T12:30:40.729Z,4d765GcifxCSTopPJn7i2vezFYhqQxm7spCzE6yiKhRs,3.8499748839940118,0,Raydium
SimulatedTxfzwrtu4v5ug,2025-07-08T12:30:45.743Z,9pqqwezMBGCBX6PRPDfbRu4vCmoFAP3JCByugmKwCpKk,68.5217219055293,0,Jupiter
SimulatedTx94adrk7l1wb,2025-07-08T12:30:50.756Z,FxLQ6LER4QKpKxXdCCzT2R8ZHfxusWHJRzuvEvAYKVg8,53.38502874360764,1,Jupiter
SimulatedTxqw1wa363yds,2025-07-08T12:30:55.766Z,9jUWBsY9g8LmEiSECVRdgVsu9MDA9quhaixy1CfnkXj5,28.077801839924167,0,Orca
SimulatedTx5iv7loe6gdl,2025-07-08T12:31:00.781Z,8cuHVJpF964ZZ8f9oR7uqoP89ZTVVS9piPwxnLWqCh4A,96.9760184899451,1,Jupiter
SimulatedTxsltyfamcuy,2025-07-08T12:31:05.783Z,E8Nvg1vYxihdNN7abVXiKg1XJ5jNvpQMAUFt9pny73fv,14.031549165297786,1,Raydium
SimulatedTxpv71nbei9ai,2025-07-08T12:31:10.784Z,CZ4BrHrUzGXCyVARiPC6pcDozf6qWyWfwn5mzvSvidZR,62.21187556027663,0,Jupiter
SimulatedTxe8vl6bux6ml,2025-07-08T12:31:15.794Z,Hobp8dwZwzUAn9xAbSGi8dqdssYsPFyjLuoeGD2Q1Ub2,45.134377637903064,1,Jupiter
SimulatedTx69wfdijitmk,2025-07-08T12:31:20.798Z,8poFKmCVfQzEnKGnZXHcr8FuspJMSss52deD6JnFhscx,88.80423768186706,0,Raydium
SimulatedTxiwnhxfgq9ib,2025-07-08T12:31:25.812Z,Cdfz3zhA5evntBFWxRPrSseUuvfUrgEMNQW3h36UxCxL,57.31351734077159,1,Raydium
SimulatedTxp2ldp894zw,2025-07-08T12:31:30.826Z,BAKxZQpRrmDcA1aGX1bLL4pp4zEyvtij2gAQz2uK2nYj,37.01557476312889,1,Jupiter
SimulatedTxsxayq90bisf,2025-07-08T12:31:35.836Z,FPHbSoZoLda2aP1ZwBwKq6bQp1s58C8x1ZJUz4CUUhxY,58.200613031888835,1,Jupiter
SimulatedTxv6zl5rf2te,2025-07-08T12:31:40.840Z,DchYiW5FT8xn2tRAonbsfuUWpgJs7834MwM57RVNygjB,39.17160835320874,0,Raydium
SimulatedTxie812rs37l,2025-07-08T12:31:45.844Z,DDi9wMujBCQ1d6rkNxWcN5UnRCn3ATKkMSGGKrpHLKzE,76.74717823371493,1,Orca
SimulatedTxv6p2mmod1c,2025-07-08T12:31:50.856Z,AAf7jPCyWKMdgaAQ66NTzzNnXFLnyTgqnUE5T5fpNSJu,23.32371537308624,1,Jupiter
SimulatedTx3x72pi8q4jv,2025-07-08T12:31:55.867Z,HtBZxPD9218xECaeBSZbFeGur4qfX5opvFVVLt7r6FTM,35.75814297240494,1,Raydium
SimulatedTxzvpx1fendfn,2025-07-08T12:32:00.868Z,AdbRj27kCfwS9xvpDudyjNK9H5LZXefYqGZNeNgPYXrH,42.916832984831686,0,Raydium
SimulatedTxn55kw5poys,2025-07-08T12:32:05.873Z,Ga6JLiWUqXiuQssFSds1jgujXMYdoDaspCWjmRu8dANA,75.4372587495659,1,Jupiter
SimulatedTxh89mltp92s,2025-07-08T12:32:10.880Z,4WgGkMEmaL1fKpkw3vNvR8u6Xc2CTPNwKjcTi8wUYbBq,77.99668942440839,1,Orca
SimulatedTx2ie9qo9xegz,2025-07-08T12:32:15.884Z,AxEDvpZaeJXMoNfAYP4kmMKdWtUjh3eXcaAHF88Ht9K3,69.15219357270198,1,Jupiter
SimulatedTxkxgcli30knh,2025-07-08T12:32:20.884Z,7qRLs8yFpRjxCDqvfsv9TnqFiJv79tcSaYFzMuKGw7RF,20.556541428630904,0,Jupiter
SimulatedTx7csvqayd6wk,2025-07-08T12:32:25.891Z,44GVV4UJVxAmomaxnVsriYvRNf5Di9qtgyLndfNrfA2S,29.381995397028525,1,Jupiter
SimulatedTxj05p9ni21ae,2025-07-08T12:32:30.898Z,E7javvrjnH2sxoxvdyYVm3H9zwYqdyU6jEzUGrqYpnF4,69.32716503057989,1,Raydium
SimulatedTxe7vmxkkrlz,2025-07-08T12:32:35.904Z,ByPtk9yKFFcsufFGCcQQ4kv6K6Hj5VmsnhsdH4RiVbkh,75.97535595847216,1,Raydium
SimulatedTxt8bpagmecdq,2025-07-08T12:32:40.907Z,47ZXZjB4kWwVHuZTYKrH8ezqYxozs3PsjwNdjTCM29wS,0.32976213331525894,0,Jupiter
SimulatedTx32dvwy1f1w7,2025-07-08T12:44:43.574Z,GLtXzH3h4PHC8UTRvbucuZf1fYoVSfZxSvSytGnsyDHL,60.178118107573255,0,Orca
SimulatedTxtum7cbvm96,2025-07-08T12:44:48.585Z,2CbmmDheVwjVgfLbS2yu11WEnoU5ymbBLyEBay9jan5S,24.26882941424151,0,Orca
SimulatedTxbh3m5e1oje,2025-07-08T12:44:53.590Z,Z3Piv72pWcmgKZHCWbirtHfXSUZnYGNXH8i36xNniMm,88.20214827076383,0,Jupiter
SimulatedTx82ili4racv3,2025-07-08T12:44:58.596Z,8rt2qdjW8fyiifk9vKpP3EwrJDjMQUsnbZU71yt2R6aA,94.61524275241422,0,Raydium
SimulatedTxidvggmuqsf,2025-07-08T12:45:03.596Z,FwcCG4eni7kYEc9BdAHMNvagk1pFr8C8CC56sQT8XvXD,44.83576613872473,1,Orca
SimulatedTx0rfmi9ypx0n,2025-07-08T12:45:08.602Z,C4poH8UanDDTfmU6q9hKPt8HhNVhsV1nR9T93p2H816z,92.84782669643738,0,Raydium
SimulatedTxm1eire4fd8f,2025-07-08T12:45:13.617Z,FyYVqqc3sZ5iEb4nAhbJ9g9LBL8qwXFDasWDH4ZeA2px,78.41651152534168,0,Raydium
SimulatedTxegghs8kt0dn,2025-07-08T12:45:18.625Z,HxWJaN8zxGbNXL6apAUM6fmqhCTH2unmFApUo5esCvwj,83.41630603752863,0,Jupiter
SimulatedTxtu937oevaqh,2025-07-08T12:45:23.635Z,EWxpwTnYxYkb2sTddoTk8LRXPnfzt4gLMEanibp6Gwfw,28.020639295139695,1,Raydium
SimulatedTx9o23eag513,2025-07-08T12:45:28.647Z,4t3uo5mYyydE5MzKt165by8gJYQsBYYU9nBJEXpzjH5f,58.2522307405972,1,Raydium
SimulatedTxl09n1dz9p8a,2025-07-08T12:45:33.656Z,GrQrEZ2FmraiJLV8XgQXU4ZznFfJZqx77gR19ghxhPtj,27.21952758861903,1,Raydium
SimulatedTxbnqb1gr3g3,2025-07-08T12:45:38.669Z,F5WxnB5bSiFRowpgJmEvsNQBxHqXXquCUu3qXqoFmcem,88.56130670667224,0,Jupiter
SimulatedTx3xyizrpxgxr,2025-07-08T12:45:43.683Z,3PDNbuGKGgzsNC2HLAJfsxF9eKXUPxnEbjRc5hWn898W,70.90821238245992,0,Raydium
SimulatedTx6ighqr3n2qe,2025-07-08T12:45:48.695Z,ByiRX9u2jKRKXzzTwLkibvBuDh29uvtBKv8QHaRFkgPP,23.555460992196963,0,Raydium
SimulatedTxiydkup4t8dm,2025-07-08T12:45:53.708Z,7bmog2LqVrFthvpDycMbbke4s5XKZVrevp58seQN4ikQ,1.6858115412637265,0,Jupiter
SimulatedTx4whoduo7dlt,2025-07-08T12:45:58.718Z,3DPuT1DnoFXrdrnUoTy1FQz4YYDaVKnerDWkeeS7Jivk,51.74283393225325,0,Raydium
SimulatedTxtsdcpovevfj,2025-07-08T12:46:03.727Z,9nsbR2J9tGm4hsqXu9owrr6enjWh1Ecio9vWUPjHKXED,16.057105278677987,1,Jupiter
SimulatedTx847s0mljtsw,2025-07-08T12:46:08.735Z,6rDTAMCQakL43BMBuhA6Kb4xXTy9Y9Wo7jQ6tmbrwsLQ,50.905974961979325,0,Orca
SimulatedTxayh4zxvrr27,2025-07-08T12:46:13.747Z,ChB7QbnVJUJppv8eVL2ayz9914DwStWH84y1NtuLBGvv,24.215681279258327,0,Jupiter
SimulatedTxmy1jmcwm73,2025-07-08T12:46:18.754Z,Hn1KRHPhs8ZrF72XpdgSjJ71yRWkjktXkR4UAdB4WYoV,88.77836549801228,1,Orca
SimulatedTxzj4eo3b6uj,2025-07-08T12:46:23.767Z,3eWKp27JZn2E5Se69ZfZQzUjBZQweM9RRFe72691ubKU,74.81274141776927,0,Raydium
SimulatedTxveewqmar4ka,2025-07-08T12:46:28.774Z,3Td2iZ94ZJSEghTucprpy5CYKzmvjEGYGgwoGHgr9RRb,35.961985272936346,1,Orca
SimulatedTx6x0s05jsf3h,2025-07-08T12:46:33.787Z,8jtVcvvnNYbLJrFyrJ4MN7jncCJJ4L59LdJDMxe9YCQD,37.348399622756226,0,Raydium
SimulatedTxa0w8qg9n48,2025-07-08T12:46:38.797Z,2QYTq1zg8ZRPoyj6sQR6FjrpfGparHghxsBtdDjL1TKY,68.94431920783137,1,Jupiter
SimulatedTxkx6r7l7nnih,2025-07-08T12:46:43.811Z,GvhZjJHyoQGghEqs8n8SnPXYSkmpDfU3WYbB4LRt3AiU,47.596965051468175,1,Jupiter
SimulatedTxjjixdjslcqk,2025-07-08T12:46:48.825Z,4MzWnESjHybbPVF8GM3nLLN9ktoYyrKF1jrjgAocFakq,75.94612886186927,0,Orca
SimulatedTxnm4cqb6qojj,2025-07-08T12:46:53.839Z,2m63QBMbrjCpErawNw5s5u6v9piA8w23yuaWdTmeHNLR,31.611396269505775,1,Raydium
SimulatedTx5fso9ove63,2025-07-08T12:46:58.853Z,Bd9N9ydpquPqidr5D9pWcaY1WRmrCqWYZyoeYrgEDvWA,98.4037205447112,1,Raydium
SimulatedTxkbzqzx5b79i,2025-07-08T12:47:03.859Z,DYEKPscRZVnY9cu8sfW7FyrWou7YpeMy9nonP4ePaPik,3.5573220854352217,0,Jupiter
SimulatedTx3vsfjpy0xg3,2025-07-08T12:47:08.867Z,D5Loxw27mFLw4QeyB1K2k9DWVGVqJhpeXkvy55wJsqjM,5.892565126080407,0,Jupiter
SimulatedTx6wbo9p2dyna,2025-07-08T12:47:13.875Z,6oeQJ5xZFxTgfrJP5FcfVu87LD5KTLY8yWiSyDv8THuG,99.85323892648155,0,Raydium
SimulatedTxax0gnmtiw3j,2025-07-08T12:47:18.882Z,B74jb6tEaaiRVjSYgSJQrABAedpDKBkSZhyEeiERCLBd,83.63962221294463,1,Orca
SimulatedTxmrmps1zfmdt,2025-07-08T12:47:23.892Z,HhooLQG8RhEUvRAXkeJqbnzbfgPUSB9Cn2DJ77fCLe2i,20.776646860079673,0,Jupiter
SimulatedTxye2q5m87xu,2025-07-08T12:47:28.900Z,9t7v3siXXRkt9znN4ZeybtD41XkUBU4g7YzurDCQqc6c,93.62247834195705,1,Raydium
SimulatedTxh6l292ljn3,2025-07-08T12:47:33.911Z,Gx1MkhAtykZHDUdg98THafQiNYviL2N18Utj9LRD4QgU,66.51177963406465,1,Jupiter
SimulatedTxjtvwbnigjy,2025-07-08T12:47:38.926Z,69mxYPMLycvwvTG3bMj7uykmbaNjunhSLuC6t5qVzjGN,90.77603093436923,1,Orca
SimulatedTxclim7oqbul9,2025-07-08T12:47:43.939Z,9Fbuc88YKsJSkx6Ca6hPSmFoHswoBYEo8cYyzjbpUXTM,34.25333366621632,0,Jupiter
SimulatedTx37if9ze4pi2,2025-07-08T12:47:48.954Z,DkCn1W3kmrmmpnxCbCCcR92dNcPJ2Twj1vdRjPGVE7EZ,86.38247153977136,1,Jupiter
SimulatedTxlwizp2jzad,2025-07-08T12:47:53.959Z,4UbaAqkqUbEicyJk2nrKbBnk8FkumFTjsomDprnytiVS,52.63037804505397,0,Jupiter
SimulatedTx9yrtueilh9n,2025-07-08T12:47:58.966Z,JC3rDrj8YGUTgRyVG8dDkH9mtGcEQozg6imgsiMZ3vH1,77.94607522519847,0,Jupiter
SimulatedTxcs5atlsnxgc,2025-07-08T12:48:03.978Z,G8maT9FFFb1SBNsap5d3BRyugdvHqDPs1fRhCndLsA45,74.69489489007637,1,Raydium
SimulatedTxw8msrbsml4f,2025-07-08T12:48:08.980Z,CKyYRgSKcieM5g2HPwboZdp6ghukWrFhbZ58VUDMHx4t,70.79874518896041,1,Raydium
SimulatedTx4xpzwxsoog3,2025-07-08T12:48:13.983Z,986nzHQ9PeSmJTziMBMN7sgyJdj8xsWRPzy1D3PZeaCJ,76.12560494484512,1,Orca
SimulatedTxk16dhz3lvwb,2025-07-08T12:48:18.988Z,CYrx6NUXk3MQQDMP6oJdUZHamJg4TZH2Mt7XooFqmeoN,33.93713692767335,0,Orca
SimulatedTxk3wwv0n2gq,2025-07-08T12:48:23.989Z,FUaAHHBc16SRmLbBtUcqRXRdKxfdM9goEAAU5YNw6j1j,61.60615298824072,1,Orca
SimulatedTxeejamx9uok,2025-07-08T12:48:29.000Z,K2yb6qWocqTDgqxSQdVa8HKkd5pTK5x5s35tFX4UNNk,52.13871291128822,0,Jupiter
SimulatedTxjy6q4e5k2uf,2025-07-08T12:48:34.006Z,81HbByC5p7W3NweJZCnL1x3pJaaoVs3P1NKEgCH5GyKR,43.7142598288921,1,Jupiter
SimulatedTxlexqbbsi8xf,2025-07-08T12:48:39.007Z,CCx3ayCsuJuoQmeD9e8aJgHXbrdXEfzbuyUhFTnrxsey,49.99295347134414,0,Orca
SimulatedTxg3jzjqcz1tn,2025-07-08T12:48:44.024Z,AvAx8hNyY1oYARi9JQwUZEormThEzPABKNcYEFLaCLww,99.01364283109938,0,Jupiter
SimulatedTxj9vx4keyzbn,2025-07-08T12:48:49.024Z,9gZcJLir6jnCpPK1yoYYxSE3fV5fvk4RJ3uG5QKHRWmh,91.2138151259681,1,Raydium
SimulatedTxf35wtyymfmr,2025-07-08T12:48:54.032Z,69gyoZ5Ni24YYstBEE8pGQiBQWKP1LFyJC9nqRxsrMEi,95.29035163935701,1,Raydium
SimulatedTxzm487dd9bkj,2025-07-08T12:48:59.032Z,5oPcy1WQJy5kJapS3JheBEy4xd7a4cVNzhSR2LLyZnFH,46.175943719240365,1,Raydium
SimulatedTx88lax5lglya,2025-07-08T12:49:04.043Z,A6iHeNiCiDJH5h81UiQagCnXT9KrZMoMj3SsTCy2varm,97.66906111897569,0,Jupiter
SimulatedTxxv5at5o7nqc,2025-07-08T12:49:09.057Z,8Kp6PtzEh9MfvZUgZ1sAXerYP9giVpV4cFBNvtQKZk4q,59.710434495450684,0,Orca
SimulatedTxldogvrubikj,2025-07-08T12:49:14.066Z,BcxFKPiPMPVEZ5zdhgywCAj4qwAydRQrmEFZnkTax9tx,51.1295527436878,1,Orca
SimulatedTxft6ioam7fi,2025-07-08T12:49:19.072Z,AnyFALcyEwar2RxhAWZubpXx4iJdGzofhFzW1nLZkdLf,54.24349564011486,0,Jupiter
SimulatedTxfpobw4lhiqv,2025-07-08T12:49:24.084Z,Hf4iamHQ77RP51JuhTxgyHLvjnNAck5XvRscW8WWpjPd,19.24686930756834,1,Orca
SimulatedTxwtwymw30lve,2025-07-08T12:49:29.094Z,99biS7qibjPoWDh4u3JKrn39Cw24fUJKLdA2pK3q5iWY,94.21615555513925,0,Orca
SimulatedTxui4wt2i5j5,2025-07-08T12:49:34.101Z,F461VbLntfZEvZsASSXLY2iddzxNmJkUe6hA7P7dJQZy,15.510562890266023,0,Orca
SimulatedTxmmmgt4f5r9b,2025-07-08T12:49:39.106Z,BSdoBz1AGsMAifF6YSh3b5oi6TQtu8w7ZwXmFR7kHq55,38.280701745930614,0,Orca
SimulatedTxm76smkzimsl,2025-07-08T12:49:44.112Z,oyenHwLRCVPg3i91cGjovGEAh4s6uBH6gqrSddKpR5U,59.5422840470055,0,Orca
SimulatedTxdk6fi3n56wb,2025-07-08T12:49:49.115Z,BaHnbfCBmm6ATAQmVU6W77Z2BbK6M8xgPGMZB7p3JjX1,86.03093734643323,0,Orca
SimulatedTxx1cly69mxfr,2025-07-08T12:49:54.129Z,5UNsT38aoJj7kbxD7qoL8UCqzgNiufTa3rm77KNmzPmd,28.641236961600836,1,Raydium
SimulatedTxroz8036h0kd,2025-07-08T12:49:59.133Z,GqdtfQxkMSJjGrkUXhyKqsyjE3iHn4BXe5R2rsNS95RU,52.97722931296569,1,Orca
SimulatedTxeyl2jv4shdt,2025-07-08T12:50:04.140Z,6PyLjnSX3HG68qatitYFLa5wmEphWeJ1uzWp6Y5oHtoo,36.47419148695297,0,Orca
SimulatedTxjbgod4bjj3g,2025-07-08T12:50:09.152Z,4Mwp8keqKfPuVGEooaTtYzD3v3XSJi9nh42dWPpYgKzp,87.71435984752867,1,Jupiter
SimulatedTxk83n687xsw,2025-07-08T12:50:14.152Z,9yrf1R8Xtn3Ctc42W6emuU7k8fiE1fYEqQNc4o6Rj9zU,73.46608693278627,1,Jupiter
SimulatedTxwykbimdy2s,2025-07-08T12:50:19.161Z,3e8w9dB69b1GDvSpseFM2tDoa6ATUURGb54cGumsjpXM,37.43823735211156,1,Raydium
SimulatedTxwrl8wxdgmck,2025-07-08T12:50:24.176Z,DkWec4xFBDmT75PX28ZBonY7LRmDLjhg9vf1YiftcHP,24.727507087810395,0,Orca
SimulatedTxwyf54e9hmdj,2025-07-08T12:50:29.178Z,GifbGY5C6gERCz6Lrqs98Swf3nXQdhy53xNVWcyWa8Me,72.32887327747297,0,Jupiter
SimulatedTxursyh781q5,2025-07-08T12:50:34.182Z,9GUqGditAmYPCDPBDM9msAryj6n9J8HmCZeqByPWcziP,71.88252386349232,1,Orca
SimulatedTx78rr6k2zgc7,2025-07-08T12:50:39.182Z,9kGoZd7kBngRnfM3GvV3Z6mZgTipuBJMPtVAheYb7kTF,10.3074301810673,0,Jupiter
SimulatedTx4rbbhvwu908,2025-07-08T12:50:44.184Z,GDdjjfsJaRtia5oqm31QikXPpjHvFAyTqPbGJPKXBTfS,27.680200315583757,0,Jupiter
SimulatedTx10n3ke7ik7m,2025-07-08T12:50:49.195Z,CB8weR2633sjejZVpKa4n8abFxxsWQSoYdHvDA547pt2,71.24403323618442,0,Jupiter
SimulatedTx36e79jf68ph,2025-07-08T12:50:54.202Z,2aixm6HkCrv8mgzxkQHisg5ATJSZdKyjovrLLgeQnHa3,45.380871057066365,1,Jupiter
SimulatedTx1biq6orlhbh,2025-07-08T12:50:59.216Z,EgfbzZNPFMTLVYf8x4RrYyC6J1uj3Q1A1bkqjUip25zE,58.42041710575327,1,Jupiter
SimulatedTx20596fploz9,2025-07-08T12:51:04.224Z,4bTFmNGVBKLbCuXGrLPJ3kdiBWtSKbY2XyNzkbJrs81P,81.83909551939396,1,Raydium
SimulatedTxqbnj17b2phg,2025-07-08T12:51:09.234Z,EsWk51Nd175NG6LDactPgZjK14Hc4eyrDADdKazApALe,57.043485242280425,0,Jupiter
SimulatedTx5llskjs43f3,2025-07-08T12:51:14.235Z,GwN7r8BzNc8k1UeEMEuzFpr9yKZnX7QhEKvB1zJS5mbm,3.7655118900912443,0,Jupiter
SimulatedTx76afe0e8txp,2025-07-08T12:51:19.247Z,8PpBitRcTRVevYWEpLK8Xzu1oMhFgrdd5kP9DCMsWRLW,92.50055277714398,1,Jupiter
SimulatedTxelbt8k50s3r,2025-07-08T12:51:24.258Z,9vPGYF1Qeum9f68eQMqpdAhmnrVYeHmiaNa9oPcdK38K,37.485172224701024,1,Jupiter
SimulatedTxw5oothv20rr,2025-07-08T12:51:29.269Z,FE5Lqx2Hz1HGvs4sycdyVF6C7Q5igMdNfyHZUmLX2T1m,69.50956046793173,1,Jupiter
SimulatedTxj87an7yz4k,2025-07-08T12:51:34.281Z,1fV2j6r6H7Rxhwi3pjhmsnuZcpknxyVPAmqic6h8YuN,75.50660736332964,1,Orca
SimulatedTx8dmsbhbzyk,2025-07-08T12:51:39.289Z,CL6FigBa8GmUqVuejAVha5Sa7v73ZhQs8yNYrnhUsVZS,19.38395391997183,1,Orca
SimulatedTxy940mpqlgod,2025-07-08T12:51:44.295Z,8zEdA6Q2KJmNfMH23XrnKqxo41JxQgh6m51qaJEDkScU,47.08526722493227,0,Orca
SimulatedTx3a3ue2dlm1t,2025-07-08T12:51:49.304Z,4DBz87Qp6NCpDWrDbc8MDfyS7VH5zAA7wshPqPuhsNfB,84.06745424069844,0,Raydium
SimulatedTx376h8k0xlwb,2025-07-08T12:51:54.307Z,Bpzr3iqnYZf6qpjyHonAK3r3dxYGNZcPBzb3JtpxJGJv,50.25972067367468,1,Jupiter
SimulatedTx9q4gvz3via8,2025-07-08T12:51:59.320Z,GFHG5s2ns3DtUHj4coGZ4PAqn18jA5eB6Uzf4WM8BoYw,43.81271834026626,1,Raydium
SimulatedTxscwcd20mgo,2025-07-08T12:52:04.324Z,5QVM31e1eUYCjGXd46uj8qEzJz6fBzJZJCQMqBfhbWnD,85.46054907104026,0,Jupiter
SimulatedTxk2k1r1pggi,2025-07-08T12:52:09.333Z,98P1nEKpp4SXzEkYSKbLGoToeZM2h8UHVvB7eVq2AcyW,47.71642395893061,1,Raydium
SimulatedTxtzxkkeap3c8,2025-07-08T12:52:14.336Z,BngBKU7drDHYbFhRc2MoqMzZSxrUrQJd4RiaiVbp2gfa,61.40781480648947,1,Raydium
SimulatedTxcqbtxmu164j,2025-07-08T12:52:19.343Z,B1x1cUSnYpR1ra5YJGZCmxnqCDbzvSbB5zerP8an722A,38.811960844706284,1,Jupiter
SimulatedTxbhqwjnthvr9,2025-07-08T12:52:24.347Z,4ytxdfXw5BWQzTXf6sKHSTEQgo8wGohCUs55mUt283HY,14.017289207997186,0,Jupiter
SimulatedTxrv85diizh9,2025-07-08T12:52:29.350Z,3HzbBhDZoH2er6jot4tR6rrCQpXGw9gFDiXhyXDCf4LT,68.14876106201528,1,Raydium
SimulatedTxd7tzxyfeyao,2025-07-08T12:52:34.360Z,ALFq4bBWtSGZZBrzA6Kvx9hP7vuDvTu2eF1JHeq1euX7,50.3374369077066,0,Raydium
SimulatedTxegsou2qagij,2025-07-08T12:52:39.374Z,B9gHNKFvEZoxaDEPzsu2iX8oaQzPQBRyWKjEFSe2p9fH,23.70208337346924,1,Jupiter
SimulatedTx7luxgu2zi29,2025-07-08T12:52:44.376Z,Hjgv44B9p7yKhWkXxMNKJ81ZKcMfdQVwVHyzWCcLroYV,78.17752266354607,1,Raydium
SimulatedTxlpyqju5js3,2025-07-08T12:52:49.392Z,2m3XUA2VPJwn6bDUnBnsQP1PxxB2axGMN6jCDV3w5QYe,65.78279311892858,0,Raydium
SimulatedTxcnrgzktgkl,2025-07-08T12:52:54.404Z,4s75Sym3d9pXCvEk8d4LLSTnkfni6abQWn89eqictaDS,86.86606908963937,0,Jupiter
SimulatedTxe3y5xrcnmn,2025-07-08T12:52:59.405Z,8puU2LTzcoDLi1JRrMW4qUGfP6Nikm5XwBn3Nwvgxu4Q,5.563741471030226,0,Raydium
SimulatedTxgo6ed52vax,2025-07-08T12:53:04.412Z,AipNxXGMjK7r9MhRa9HwA84HymUGtocYgwhdfJqzJpNg,8.645273702296862,0,Orca
SimulatedTxel9wb6wqr88,2025-07-08T12:53:09.414Z,C4k8yL4NnWTGeQfZ3cjA8HJD5S714mhogvTCEMwbmdn3,71.63437620972029,0,Orca
SimulatedTxe65zh5kzppl,2025-07-08T12:53:14.427Z,HTnDSwk35uco9mbMBo9Ta5sUvp3wW98PGtF3ApfpSvkB,34.01516415832027,0,Jupiter
SimulatedTxeifqr4ce5ds,2025-07-08T12:53:19.436Z,Bgb46AVUPY2vTAdsM7oCGuywKCByTEZZnmWsYKvS8SH,90.16767387698674,0,Jupiter
SimulatedTxgnvm5h6j945,2025-07-08T12:53:24.440Z,DxJnMuTWaLeuVZByZWGfqQBBsAmivD5N5nEduy313KbW,63.000904401410374,0,Orca
SimulatedTxl7k7lhvip3f,2025-07-08T12:53:29.455Z,FmRG5q9GTtSvspNHRERxHVgpb3U3rdEJrkv3tk1PMiBc,50.99044886997564,1,Raydium
SimulatedTxh55irdwd31c,2025-07-08T12:53:34.456Z,EVzAoaK27PEYZgc5FG8F8bUCXND5fgC8SAMwRcGeyyx7,33.877738876218565,1,Jupiter
SimulatedTxqwot777rtzb,2025-07-08T12:53:39.462Z,7CQuWqBCYJSPopvPsdf9BNkpw1aCduZBZTZGUcBxgHX1,56.04278081561689,1,Jupiter
SimulatedTxji4nzz1rhck,2025-07-08T12:53:44.474Z,615SqXrMwNmAi68wSXgRdZbiCD7XjVHZTofPu5PQF83U,15.47671219117268,1,Jupiter
SimulatedTxz5zwzdcd5zg,2025-07-08T12:53:49.491Z,9T6QrYsGz5U4eskwHL71joNkMnE43N3csaNC84ni5QyA,67.30751200146443,1,Orca
SimulatedTxku1ev4ordwb,2025-07-08T12:53:54.501Z,8t9L89grx8oDFoT74zR2v9AwKXGkLMpa3JzzcgqBS7YL,31.111455314631286,1,Jupiter
SimulatedTx2arbpzii83l,2025-07-08T12:53:59.513Z,FJo74CAndaqdNBvG1gMdUTYSvpqWqMVcaoYnaSMWyrK1,73.16677161865101,1,Raydium
SimulatedTxpjrqv8nf66,2025-07-08T12:54:04.517Z,ENUDNf4Efo97w1oMqAjyNWnUurpoaTEWFEHrHHoQbGCb,69.26582286361051,1,Orca
SimulatedTx4mqh980qusm,2025-07-08T12:54:09.521Z,DiaVDAv3ntnbBbFL48LordKpqLam39i3qHYhqVcmQ1c7,83.45552561065097,0,Raydium
SimulatedTxxu54twotz18,2025-07-08T12:54:14.529Z,4QJDq4ZP9HcaqyuQKztMJFaVdQA37eVx2tvkg1tnqz8S,33.51489571859394,1,Jupiter
SimulatedTxidk9uwtr1ic,2025-07-08T12:54:19.544Z,GLGCZaZ5aauWnLo5aNByuXb7MwYvF1D5WbUTGZ94J2QP,81.19341702484239,1,Jupiter
SimulatedTxoxx97ep0wdn,2025-07-08T12:54:24.552Z,5fp9FU2DSDb531UNLBWnzMdXZAQGEacKchUGEBhZ2Ecy,44.19177678343227,0,Raydium
SimulatedTxy06l40p6hjq,2025-07-08T12:54:29.568Z,J6jfVistTRu1HrTJSUbQ2qpspFued3C9eWvf1ENJBbrC,79.92484100524129,1,Raydium
SimulatedTxx6jwg6mwds,2025-07-08T12:54:34.572Z,GKBHHXkif51wXXz9DKjqq21hE8F44JUJgo84EzwEeqg7,15.332868952813495,0,Raydium
SimulatedTxtuk4dqczgt,2025-07-08T12:54:39.575Z,6uSRWoki9NGx5cbSsCeFLQnhSZRnqVdHPHSPwCUfTDcL,36.85581752161487,0,Jupiter
SimulatedTxyjsvofdowx,2025-07-08T12:54:44.576Z,6PLHrySNYoMDEDymSsDSpK3LzFtPCkGcoBPmMHWASxcP,87.44844357801176,0,Jupiter
SimulatedTxadikg1oh71g,2025-07-08T12:54:49.578Z,8uj5goDNXkaX1rYH5UkLAsBYaXzUudxc9XPUBj5hF7cG,84.20688678332458,0,Raydium
SimulatedTxt56tyjx828s,2025-07-08T12:54:54.589Z,HLqDa3Lqfv1yJDWy4WPUNQEMbStJDf5Ft8fCUqE2Y1Dx,54.96029953493515,0,Jupiter
SimulatedTxabdoazmgdga,2025-07-08T12:54:59.599Z,DLknRh46RUGZps7Km5ZfobPsUZp6PGojXnUQkMkpqoPX,86.17392297878617,0,Orca
